Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
1784,"Bwlch, Llangelynin, Gwynedd",-458004,6914710,1.4945065308780463e-12,-3.802473269601662,Gwynedd,Merioneth,Llangelynin
1785,"Foel Caethle, Tywyn, Gwynedd",-451680,6903490,1.5858494392035442e-12,-3.802426593065466,Gwynedd,Merioneth,Tywyn
1786,"Mynydd Mynytho, Gwynedd",-503608,6955362,9.62862789480708e-13,-3.802797407664762,Gwynedd,Caernarfonshire,Llanengan
1788,"Bwlch Ffordd Isa, Gwynedd",-487447,6970166,9.946019110131575e-13,-3.80277475470286,Gwynedd,Caernarfonshire,Llannor
1789,"Maesoglan Farm, Gwynedd",-504733,6966651,8.938980005446769e-13,-3.802848596045914,Gwynedd,Caernarfonshire,Buan
1790,"Hillhead, South Lanarkshire",-402942,7487968,2.5324646064634242e-12,-3.802031640853045,South Lanarkshire,Lanarkshire,Covington And Thankerton
1791,"Achill Beg, Mayo (Achill Beg) (Dunkilmore)",-1109218,7144941,4.191970144119544e-13,-3.8033169432383502,Mayo (Achill Beg),Mayo,Achill Beg
1792,"The Larches Camp, Monmouth",-313955,6729118,1.5861008429288061e-12,-3.8024264673662698,Monmouth,Monmouthshire,Caerwent
1793,"Gwersyll, Rhondda Cynon Taff",-379621,6750819,1.7545151362365215e-12,-3.8023453734942176,Rhondda Cynon Taff,Glamorgan,Aberdare
1794,"The Bulwarks Camp, Porthkerry, Vale of Glamorgan",-369661,6690259,1.4922598032082037e-12,-3.8024744438804237,Vale of Glamorgan,Glamorgan,Rhoose
1795,"Glyn-Neath, Neath Port Talbot",-402599,6754899,1.7802101736945818e-12,-3.802333511872373,Neath Port Talbot,Glamorgan,Glynneath
1796,"Carn Caca, Neath Port Talbot",-410935,6744583,1.7434073042228275e-12,-3.8023505408835128,Neath Port Talbot,Glamorgan,Clyne and Melincourt
1797,"Sully Island, Vale of Glamorgan (Danish Fort)",-355844,6691603,1.495308131141372e-12,-3.8024728509508137,Vale of Glamorgan,Glamorgan,Sully
1798,"Lle'r Gaer, Rhondda Cynon Taff (Cwm Llywd)",-375384,6723474,1.6450435269420186e-12,-3.802397393573237,Rhondda Cynon Taff,Glamorgan,Tonyrefail
1799,"Covington Mains, South Lanarkshire",-404007,7488138,2.5129612020822597e-12,-3.8020385666600087,South Lanarkshire,Lanarkshire,Covington And Thankerton
1800,"Lodge Wood Camp, Newport (Lodge Hill Camp; Belinstock)",-331647,6731059,1.6283598291303594e-12,-3.802405543907388,Newport,Monmouthshire,Caerleon
1801,"Wenallt Camp, Cardiff",-358873,6716893,1.6084433932636421e-12,-3.8024153545132404,Cardiff,Glamorgan,Rhiwbina
1802,"Grimthorpe, East Riding of Yorkshire",-84357,7164579,1.6544627947467867e-13,-3.8037780174233835,East Riding of Yorkshire,Yorkshire,Millington
1803,"Far Gregory Enclosures, North Yorkshire",-224813,7186198,3.6988752060764296e-13,-3.8033857582936865,North Yorkshire,Yorkshire,Grassington
1804,"Caerau, Llantrisant, Rhondda Cynon Taff (Rhiw Season Caerau)",-372958,6717352,1.617723165690691e-12,-3.802410772327893,Rhondda Cynon Taff,Glamorgan,Llantrisant
1805,"Ballytoothy More (Clare Island), Mayo (Clare Island) (Doonulia Or Dunallia)",-1110396,7137077,4.13562641136147e-13,-3.8033244940239874,Mayo (Clare Island),Mayo,Ballytoothy More
1806,"Ballytoothy More (Clare Island), Mayo (Clare Island) (Doontraneen of Duntraw (Fort of The Strand Or Ebb))",-1110308,7137022,4.1365847974140296e-13,-3.8033243649557815,Mayo (Clare Island),Mayo,Ballytoothy More
1807,"Glen (Clare Island), Mayo (Clare Island) (Doon Cloak; Duncloak)",-1108596,7131527,4.1279012259076985e-13,-3.8033255351997517,Mayo (Clare Island),Mayo,Glen
1808,"Strake (Clare Island), Mayo (Clare Island) (Doonagappul)",-1112274,7130586,4.0685231761033854e-13,-3.8033335863211497,Mayo (Clare Island),Mayo,Strake
1809,"Strake (Clare Island), Mayo (Clare Island) (Dun-Ooghaniska)",-1115442,7130774,4.016913734411471e-13,-3.80334065476071,Mayo (Clare Island),Mayo,Strake
1810,"Linney Head Camp, Castlemartin, Pembrokeshire (Head of Man)",-562336,6731740,1.1155396722447936e-12,-3.8026930351082373,Pembrokeshire,Pembrokeshire,Castlemartin
1811,"Warman's Hill, Pembrokeshire (Bulliber Camp East)",-559471,6733263,1.1492225753638673e-12,-3.802671445306077,Pembrokeshire,Pembrokeshire,Castlemartin
1812,"Ballyheer (Inishturk), Mayo (Inishturk) (Dun-Ooghmore)",-1125740,7112481,3.6726190093414296e-13,-3.803389607945312,Mayo (Inishturk),Mayo,Bayyheer
1813,"Bulliber Camp, Pembrokeshire (Castle Lady Fort, Castlemartin; Buliber)",-560118,6733349,1.1430314015421648e-12,-3.8026753783536633,Pembrokeshire,Pembrokeshire,Castlemartin
1814,"Gilfach-Hafel Camp, Ceredigion (Gilfach-Hafel; Tan-yr-Allt; Gaer)",-458100,6856294,1.7744269163409911e-12,-3.8023361705407335,Ceredigion,Cardiganshire,Llanrhystyd Mefenydd
1815,"Cae'y Castell, Llanarthney, Carmarthenshire (Caer Castell)",-463393,6774315,1.8257153152103285e-12,-3.8023128114100335,Carmarthenshire,Carmarthenshire,Llanarthney
1816,"Yett, South Lanarkshire",-403136,7492503,2.521081518964844e-12,-3.8020356782758893,South Lanarkshire,Lanarkshire,Libberton
1817,"Yett, South Lanarkshire",-402565,7492303,2.5318084605480345e-12,-3.8020318732151126,South Lanarkshire,Lanarkshire,Libberton
1818,"Claggan (Achill Island), Mayo (Achill Island)",-1110682,7148155,4.185205644480576e-13,-3.8033178458013093,Mayo (Achill Island),Mayo,Claggan
1819,"Duvillaun More, Mayo (Duvillaun More)",-1132520,7183598,3.738890147625611e-13,-3.80337992991477,Mayo (Duvillaun More),Mayo,Duvillaun More
1820,"Cairngryffe Hill, South Lanarkshire (Cairngryffe Quarry)",-409826,7489541,2.404743147092725e-12,-3.802077732949192,South Lanarkshire,Lanarkshire,Pettinain
1821,"Dooncarton, Mayo",-1095290,7223461,4.0414423707134627e-13,-3.8033372870170385,Mayo,Mayo,Dooncarton
1822,"Spylaw, Northumberland",-214098,7473743,2.6926737400295512e-12,-3.801976187561958,Northumberland,Northumberland,Chatton
1823,"The Great Enclosure, Northumberland (Old Yeavering)",-235657,7473011,3.1714682502628898e-12,-3.80182378856514,Northumberland,Northumberland,Kirknewton
1824,"Caley Wood, Hertfordshire",7118,6777391,4.553260952753429e-13,-3.8032702245719046,Hertfordshire,Hertfordshire,Little Hadham
1825,"Widbury Hill, Hertfordshire",-1267,6765214,4.876625041148447e-13,-3.8032306748821316,Hertfordshire,Hertfordshire,Ware
1826,"Arbury Banks, Hertfordshire",-18135,6805990,5.000732518570623e-13,-3.803216008891104,Hertfordshire,Bedfordshire,Ashwell
1827,"Ravensburgh Castle, Hertfordshire",-44707,6791697,5.877805510485962e-13,-3.8031193532197594,Hertfordshire,Bedfordshire,Hexton
1828,"Wilbury Hill, Hertfordshire (Willbury Hill)",-27946,6796151,5.384639805740271e-13,-3.8031722773929113,Hertfordshire,Bedfordshire,Letchworth Garden City
1829,"The Aubreys, Hertfordshire",-46081,6762043,6.190344141930489e-13,-3.8030874872766773,Hertfordshire,Hertfordshire,Redbourn
1830,"Prae Wood, Hertfordshire (St. Albans; Verulamium; Verlamion)",-41506,6755099,6.094587581566895e-13,-3.8030971219020047,Hertfordshire,Hertfordshire,St. Michael
1831,"Wheathampstead, Hertfordshire",-31337,6765090,5.759066285263804e-13,-3.8031317873687427,Hertfordshire,Hertfordshire,Wheathampstead
1832,"Braughing, Hertfordshire (Gatesbury Camp)",1795,6781984,4.68334685456252e-13,-3.803254072756046,Hertfordshire,Hertfordshire,Braughing
1833,"Gatesbury Wood, Braughing, Hertfordshire",2881,6781467,4.654482821634475e-13,-3.803257627767855,Hertfordshire,Hertfordshire,Braughing
1834,"Cill Ghallagáin, Mayo (Doonanierin)",-1097463,7227747,3.974178798860845e-13,-3.803346558595069,Mayo,Mayo,Cill Ghallag_in
1835,"Béal Deirg Mór, Mayo",-1059735,7228998,3.8302894022678673e-13,-3.803366787609549,Mayo,Mayo,B_al Deirg M†r
1836,"Gleann Lasra, Mayo",-1058956,7229162,3.8205112031913134e-13,-3.8033681825009067,Mayo,Mayo,Gleann Lasra
1837,"Annagh (An Teanach), Mayo",-1121174,7213900,3.82095944749394e-13,-3.8033681184998986,Mayo,Mayo,Annagh
1838,"Rousland, Falkirk",-404428,7555912,2.198613795875316e-12,-3.8021560836372696,Falkirk,West Lothian,Bo'Ness And Carriden
1839,"Bowden Hill, West Lothian (Bowdenhill)",-405099,7548818,2.235864097914143e-12,-3.802141535079494,West Lothian,West Lothian,Torphichen
1840,"Pollacappul (Poll An Chapaill), Mayo",-1104598,7221526,3.9962389561207564e-13,-3.8033435051704703,Mayo,Mayo,Pollacappul (Poll an Chapaill)
1841,"Castlethorn, West Lothian (Canniewell Slack; Torphichen Hills; Torphichen)",-405568,7545306,2.250634625044212e-12,-3.802135815731125,West Lothian,West Lothian,Torphichen
1842,"Letter Beg (Leitir Beag), Mayo",-1127908,7190662,3.835547119147224e-13,-3.803366038664433,Mayo,Mayo,Letter Beg
1843,"Iniskea South, Mayo (Iniskea South)",-1138865,7191252,3.520930849109417e-13,-3.8034122546444222,Mayo (Iniskea South),Mayo,Iniskea South
1844,"Dalkey Island, Dublin",-677564,7033758,1.891185510804451e-13,-3.8037184272655593,Dublin,Dublin,Dlakey Island
1845,"Cockleroy, West Lothian",-402977,7548832,2.2708670349042114e-12,-3.802128026209255,West Lothian,West Lothian,Linlithgow
1846,"Moor Dam, Fife (Trench Knowe; Keir Wood)",-411244,7573401,1.965900083602053e-12,-3.802251342500022,Fife,Fife,Culross
1847,"Kilgalligan (Cill Ghallagáin), Mayo",-1097410,7230738,3.933044370041109e-13,-3.8033522856914987,Mayo,Mayo,Kilgalligan (Cill Ghallag_in)
1848,"Achadh Ghlaisên, Mayo",-1109162,7223201,3.921690673975734e-13,-3.803353874224882,Mayo,Mayo,Achadh Ghlaisn
1849,"Béal Deirg Mór, Mayo",-1060457,7229236,3.8344843180328164e-13,-3.8033661899960247,Mayo,Mayo,B_al Deirg M†r
1850,"Béal Deirg Mór, Mayo",-1059347,7229056,3.825719651203043e-13,-3.803367439171994,Mayo,Mayo,B_al Deirg M†r
1851,"Annagh (An Teanach), Mayo",-1121334,7213945,3.817132988168526e-13,-3.8033686650257814,Mayo,Mayo,Annagh (An tEanach)
1852,"Knocknalina (Cnocán na Líne), Mayo",-1101051,7218490,4.0647660278343036e-13,-3.803334098662818,Mayo,Mayo,Knocknalina (Cnoc_n na Lne)
1853,"East Brandon Hill, Northumberland",-214661,7450932,2.63059580002104e-12,-3.8019973782745593,Northumberland,Northumberland,Ingram
1854,"Near Doddington, Northumberland",-222600,7478154,2.9004465943633355e-12,-3.801907783771289,Northumberland,Northumberland,Doddington
1855,"Kinnadoohy, Mayo",-1103763,7110858,4.0447705701293475e-13,-3.8033368312223725,Mayo,Mayo,Kinnadoohy
1856,"Ballyglass (An Baile Glas), Mayo",-1100889,7220755,4.039558384307785e-13,-3.803337545150374,Mayo,Mayo,An Baile Glas
1857,"Carrownaglogh (Ceathrú na gCloch), Mayo",-1092975,7234139,3.9042613733586566e-13,-3.803356319426635,Mayo,Mayo,Carrownaglogh
1858,"Castle Craig, Clackmannan (Tillicoultry)",-417895,7590227,1.7454075580603051e-12,-3.802349608572524,Clackmannan,Clackmannanshire,Tillicoultry
1859,"Pig Island, Mayo",-1082030,7233423,3.9196916588142434e-13,-3.8033541542646567,Mayo,Mayo,Pig Island
1860,"Annagh (An Teannach), Mayo",-1124774,7215969,3.720222439631927e-13,-3.8033826432089293,Mayo,Mayo,Annagh
1861,"Aghaglasheen (Achadh Ghlaisên), Mayo",-1106560,7221140,3.979357718347291e-13,-3.8033458406422262,Mayo,Mayo,Aghaglasheen (Achadh Ghlaisn)
1862,"Ballyglass (An Baile Glas), Mayo",-1102888,7219795,4.033699335574444e-13,-3.8033383484922565,Mayo,Mayo,Ballyglass (An Baile Glas)
1863,"Uggool, Mayo (Dooneen)",-1099957,7101199,4.0150841652420663e-13,-3.803340906564678,Mayo,Mayo,Uggool
1864,"Laghtmurragha (Leacht Mhurchaidh), Mayo",-1071538,7231842,3.8934749234738397e-13,-3.8033578367194973,Mayo,Mayo,Laghtmurragha (Leacht Mhurchaidh)
1865,"Hetton Dean, Northumberland",-215511,7480293,2.730483016445388e-12,-3.8019634570330716,Northumberland,Northumberland,Lowick
1866,"Lowick High Stead, Northumberland",-220619,7487579,2.848101619794658e-12,-3.8019246675707827,Northumberland,Northumberland,Lowick
1867,"Belderg More (Béal Deirg Mór), Mayo",-1061262,7229472,3.839369661636875e-13,-3.8033654946303885,Mayo,Mayo,Belderg More (B_al Deirg M†r)
1868,"Achill Beg Island, Mayo (Achill Beg)",-1109282,7146063,4.196075490313081e-13,-3.803316396000149,Mayo (Achill Beg),Mayo,Achill Beg
1869,"Aghaglasheen (Achadh Ghlaisên), Mayo",-1108150,7221783,3.952289818568406e-13,-3.80334960070172,Mayo,Mayo,Aghaglasheen (Achadh Ghlaisn)
1870,"Lecarrow (Clare Island), Mayo (Clare Island)",-1108398,7134717,4.149709806012227e-13,-3.8033225995928936,Mayo (Clare Island),Mayo,Lecarrow
1871,"Srahataggle (Sraith An Tseagail), Mayo",-1075820,7230597,3.935648770538735e-13,-3.803351921777953,Mayo,Mayo,Srahataggle (Sraith an tSeagail)
1872,"Aughernagalliagh (Eochair na Gcailleach), Mayo",-1118784,7223377,3.762748994630431e-13,-3.803376476605354,Mayo,Mayo,Aughernagalliagh (Eochair na gCailleach)
1873,"Castlemartin Castle, Pembrokeshire (Martine Castel)",-558245,6736298,1.171088655554639e-12,-3.802657678297054,Pembrokeshire,Pembrokeshire,Castlemartin
1875,"Merrion Camp, Pembrokeshire (Castle Park)",-554205,6735109,1.2070071947484172e-12,-3.8026354695297595,Pembrokeshire,Pembrokeshire,Castlemartin
1876,"Stackpole, Cheriton, Pembrokeshire",-546615,6733997,1.2740865376344038e-12,-3.8025952658124633,Pembrokeshire,Pembrokeshire,Stackpole
1877,"Islay, Dun Athad, Argyll & Bute",-702449,7476058,5.722353008653033e-13,-3.8031356701430776,Argyll & Bute,Argyll,Kildalton And Oa
1878,"Glenlara (Gleann Lára), Mayo",-1113931,7226234,3.8125905021784334e-13,-3.803369314344969,Mayo,Mayo,Glenlara (Gleann L_ra)
1879,"Ballyglass (An Baile Glas), Mayo",-1100890,7220428,4.043451239862787e-13,-3.8033370118706733,Mayo,Mayo,Ballyglass (An Baile Glas)
1880,"Flimston Bay Camp, Castlemartin, Pembrokeshire (Flimston Castle; Flimston Bay Promontory Fort)",-555665,6730276,1.1763925717267846e-12,-3.8026543675175386,Pembrokeshire,Pembrokeshire,Castlemartin
1881,"Crocksydam Camp, Pembrokeshire (Crockeydam Camp; Moody Nose)",-554652,6729866,1.184625063168749e-12,-3.80264925040888,Pembrokeshire,Pembrokeshire,Castlemartin
1882,"Ell's Knowe, Northumberland",-245336,7468118,3.3270252373077454e-12,-3.8017779458908767,Northumberland,Northumberland,Kirknewton
1883,"Buckspool Down Camp, Pembrokeshire (Buckspool Camp; The Castle, Castle Head)",-551638,6728505,1.2079122738507468e-12,-3.8026349162414297,Pembrokeshire,Pembrokeshire,Stackpole
1884,"Fishpond Camp, Pembrokeshire (Bosherton  Camp)",-548967,6730871,1.2412978610942465e-12,-3.802614717378398,Pembrokeshire,Pembrokeshire,Stackpole
