Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
3658,"Wood Hill, Scottish Borders (Macbeth's Castle)",-363152,7476803,3.183319175114292e-12,-1.9999964316282843,Scottish Borders,Peeblesshire,Manor
3659,"Ring Knowe, Scottish Borders",-362944,7479002,3.188374582490652e-12,-1.999996428795955,Scottish Borders,Peeblesshire,Manor
3660,"Hallmanor, Scottish Borders (Glenrath)",-363883,7479109,3.1753584782396644e-12,-1.9999964360928866,Scottish Borders,Peeblesshire,Manor
3661,"Northshield Rings, Scottish Borders",-354486,7505205,3.2689185785603374e-12,-1.999996383969813,Scottish Borders,Peeblesshire,Eddleston
3662,"Wormiston Rings, Scottish Borders",-358388,7498283,3.2369539927279912e-12,-1.9999964016926242,Scottish Borders,Peeblesshire,Eddleston
3663,"Milkieston Rings, Scottish Borders (Milkieston Hill)",-356012,7499159,3.2668285039555095e-12,-1.9999963851260028,Scottish Borders,Peeblesshire,Eddleston
3664,"Milkieston, Scottish Borders",-357147,7498198,3.2539525799341842e-12,-1.999996392256894,Scottish Borders,Peeblesshire,Eddleston
3665,"Wormiston, Scottish Borders",-358438,7498087,3.2367249093119914e-12,-1.9999964018199547,Scottish Borders,Peeblesshire,Eddleston
3666,"Ven Law, Scottish Borders",-354027,7490730,3.3073714285801713e-12,-1.9999963627640007,Scottish Borders,Peeblesshire,Peebles
3667,"Kittlegairy Burn, Scottish Borders (Glenbield; Soonhope Burn; Glentress Forest)",-351134,7492339,3.3422888036082543e-12,-1.9999963436144603,Scottish Borders,Peeblesshire,Peebles
3668,"Janet's Brae, Scottish Borders (Peebles Hydropathic)",-352342,7489429,3.3299552017156244e-12,-1.9999963503670313,Scottish Borders,Peeblesshire,Peebles
3669,"Cardie Hill, Scottish Borders",-350555,7490505,3.351397566720527e-12,-1.9999963386354638,Scottish Borders,Peeblesshire,Peebles
3670,"Castle Hill, Horsburgh Castle Farm, Scottish Borders (Horsbrugh)",-348122,7488843,3.3820995284170096e-12,-1.9999963219029222,Scottish Borders,Peeblesshire,Innerleithen
3671,"Smithfield, Scottish Borders",-352039,7490374,3.3330191177134994e-12,-1.9999963486883903,Scottish Borders,Peeblesshire,Peebles
3672,"Janet's Brae, Scottish Borders (Peebles Hydropathic)",-352694,7489352,3.325562083666384e-12,-1.9999963527752558,Scottish Borders,Peeblesshire,Peebles
3673,"Black Meldon, Scottish Borders",-363285,7492925,3.1787603096628935e-12,-1.9999964341843515,Scottish Borders,Peeblesshire,Lyne
3674,"White Meldon, Scottish Borders",-360995,7493535,3.2101786497544667e-12,-1.9999964166057154,Scottish Borders,Peeblesshire,Peebles
3675,"Meldon Burn, Scottish Borders (White Meldon)",-361935,7493642,3.196817214208761e-12,-1.99999642407091,Scottish Borders,Peeblesshire,Peebles
3676,"Upper Kidston, Scottish Borders",-360211,7494240,3.219951820180228e-12,-1.9999964111551607,Scottish Borders,Peeblesshire,Peebles
3677,"West Bold, Scottish Borders (Bold Rig)",-335210,7481671,3.5190751366358083e-12,-1.9999962481603784,Scottish Borders,Peeblesshire,Traquair
3678,"Cardrona, Scottish Borders (Castle Knowe; Cardrona House Policies)",-346203,7483929,3.4048271301642155e-12,-1.9999963095652666,Scottish Borders,Peeblesshire,Traquair
3679,"Pirn Wood, Scottish Borders (Pirnwood)",-340247,7484005,3.4704767025106362e-12,-1.9999962741568995,Scottish Borders,Peeblesshire,Innerleithen
3680,"Caerlee, Scottish Borders (Caerlee Hill)",-342178,7483107,3.449312151770794e-12,-1.9999962855352194,Scottish Borders,Peeblesshire,Innerleithen
3681,"Traquair, Chester Hill, Scottish Borders",-344007,7480280,3.4266160937725836e-12,-1.999996297775753,Scottish Borders,Peeblesshire,Traquair
3682,"Grieston Hill, Scottish Borders",-345350,7480276,3.4116185391198215e-12,-1.9999963058865533,Scottish Borders,Peeblesshire,Traquair
3683,"Long Crendon, Buckinghamshire",-112385,6760211,8.293948784723251e-13,-1.9999981785776124,Buckinghamshire,Buckinghamshire,Long Crendon
3684,"Glenwhappen Rig, Scottish Borders (Glenbreck)",-387175,7457748,2.787785358263807e-12,-1.9999966606675168,Scottish Borders,Peeblesshire,Tweedsmuir
3685,"The Castle, Leigh, Dorset (Leigh Castle; Castle Hill, Leigh)",-281270,6597959,9.736680283451038e-13,-1.9999980265076354,Dorset,Dorset,Leigh
3686,"Dronley Burn, Angus",-342511,7661036,1.6110199143429038e-12,-1.999997461480814,Angus,Angus,Auchterhouse
3687,"Dechmont Law, West Lothian",-394883,7540875,2.4577072015682008e-12,-1.9999968645847475,West Lothian,West Lothian,Livingston
3688,"Craigton Hill, West Lothian (Craigton Fort; Craigton Quarry)",-387624,7553699,2.4794437078232916e-12,-1.999996850750116,West Lothian,West Lothian,Abercorn
3689,"Abercorn, West Lothian",-387860,7556394,2.454011353868642e-12,-1.9999968669431196,West Lothian,West Lothian,Abercorn
3690,"Peace Knowe, West Lothian",-395623,7548448,2.3936427092119848e-12,-1.9999969057196576,West Lothian,West Lothian,Linlithgow
3691,"Wallbury Camp, Essex (Dells)",18366,6771099,4.236121999064166e-13,-1.9999986982900477,Essex,Essex,Little Hallingbury
3692,"Ring Hill Camp, Essex (Starbury; Warren Ring)",23076,6803978,3.8585851859637365e-13,-1.999998757649778,Essex,Essex,Littlebury
3693,"Stacks, Falkirk",-395082,7560117,2.314225487147801e-12,-1.999996957484273,Falkirk,West Lothian,Bo'Ness And Carriden
3694,"Prittlewell Camp, Southend-on-Sea (Greve Field; Grove Field; Pritwell; Fossets Mounds, Smithers Farm; The Look Out)",80700,6720531,2.32028488616131e-13,-1.9999990366132891,Southend-on-Sea,Essex,Southend-on-Sea
3695,"Braidwood, Midlothian (Camp Hill; Camphill Fort; Braidwood Bridge)",-366238,7523297,3.0196839463775e-12,-1.9999965245524338,Midlothian,Midlothian,Penicuik
3696,"Clubbiedean, City of Edinburgh (Clubbiedean Reservoir)",-365281,7535933,2.94679830040155e-12,-1.9999965667518003,City of Edinburgh,Midlothian,Currie
3697,"Currievale, City of Edinburgh (Cocklaw)",-370866,7538521,2.8484467139496528e-12,-1.9999966245316094,City of Edinburgh,Midlothian,Currie
3698,"Dalmahoy Hill, City of Edinburgh",-376675,7536105,2.7804757026650473e-12,-1.9999966650483045,City of Edinburgh,Midlothian,Ratho
3699,"Kaimes Hill, City of Edinburgh",-377373,7535413,2.7747284359065356e-12,-1.9999966684967743,City of Edinburgh,Midlothian,Ratho
3700,"Craigie Hill, City of Edinburgh",-373729,7552001,2.6965657421236073e-12,-1.9999967157553429,City of Edinburgh,West Lothian,Dalmeny
3701,"Gogar, City of Edinburgh",-371370,7546205,2.779470953626965e-12,-1.9999966656509158,City of Edinburgh,Midlothian,Edinburgh
3702,"Hillwood, City of Edinburgh",-377324,7544176,2.71024439998844e-12,-1.9999967074360143,City of Edinburgh,Midlothian,Ratho
3703,"Mavisbank House, Midlothian (Bilston Burn; River North Esk; Mavisbank House Policies; New Saughton Hal)",-349628,7533265,3.166161814584408e-12,-1.9999964412576297,Midlothian,Midlothian,Lasswade
3704,"Pentland Grove, Midlothian (Seafield Moor)",-355590,7533360,3.0938764471871692e-12,-1.9999964821162912,Midlothian,Midlothian,Lasswade
3705,"Torgeith Knowe, City of Edinburgh",-359182,7537699,3.0138985822008596e-12,-1.9999965278833072,City of Edinburgh,Midlothian,Edinburgh
3706,"Hillend, Midlothian (Caerketton Hill)",-357133,7535170,3.060304318312048e-12,-1.9999965012549001,Midlothian,Midlothian,Lasswade
3707,"Woodhouselee Hill, Midlothian",-359198,7533045,3.0502853364523762e-12,-1.9999965069867813,Midlothian,Midlothian,Glencorse
3708,"Maiden Castle, Midlothian",-349697,7532087,3.1747157555916618e-12,-1.9999964364535892,Midlothian,Midlothian,Lasswade
3709,"Roslin, Midlothian (Penicuik Road)",-352727,7529650,3.157270166079521e-12,-1.9999964462582165,Midlothian,Midlothian,Lasswade
3710,"Castle Law, Glencorse, Midlothian (Castlelaw)",-359933,7530966,3.0560443165973326e-12,-1.999996503690908,Midlothian,Midlothian,Glencorse
3711,"Turnhouse Hill, Midlothian (Lawhead)",-362145,7527915,3.047681511013836e-12,-1.999996508477976,Midlothian,Midlothian,Glencorse
3712,"Castle Knowe, Midlothian",-359787,7531272,3.0557447188585115e-12,-1.9999965038622918,Midlothian,Midlothian,Glencorse
3713,"Edinburgh Castle, City of Edinburgh (Castle Rock; Mills Mount)",-356183,7548150,2.958158670983115e-12,-1.9999965601403105,City of Edinburgh,Midlothian,Edinburgh
3714,"Blackford Hill, City of Edinburgh (Edinburgh, Blackford Hill)",-355615,7543119,3.0116031283440198e-12,-1.9999965292057806,City of Edinburgh,Midlothian,Edinburgh
3715,"North Poorton, Dorset (Burcombe Farm)",-299938,6583756,8.958521260768334e-13,-1.9999981070106962,Dorset,Dorset,North Poorton
3716,"Dunsapie, City of Edinburgh (Edinburgh, Holyrood Park, Dunsapie; The King's Park; Queen's Park; Dunsapie Crag; Dunsapie Loch)",-350842,7547711,3.0231153196278035e-12,-1.9999965225783576,City of Edinburgh,Midlothian,Edinburgh
3717,"Salisbury Crags, Edinburgh, City of Edinburgh (Edinburgh, Holyrood Park, Salisbury Crags; Queen's Park)",-352918,7547847,2.9987085785444942e-12,-1.9999965366440677,City of Edinburgh,Midlothian,Edinburgh
3718,"Kelsey Head, Cornwall",-572897,6516611,4.324274690996954e-13,-1.9999986848156492,Cornwall,Cornwall,Cubert
3719,"Arthur's Seat, City of Edinburgh (Edinburgh, Holyrood Park, Arthur's Seat; Queen's Park; Crow Hill)",-351773,7547082,3.018969763932564e-12,-1.9999965249634455,City of Edinburgh,Midlothian,Edinburgh
3720,"Samson's Ribs, Arthur's Seat, City of Edinburgh (Edinburgh, Holyrood Park, Arthur's Seat, Samson's Ribs; Queen's Park)",-352109,7546486,3.0209634967355375e-12,-1.9999965238161748,City of Edinburgh,Midlothian,Edinburgh
3721,"Wester Craiglockhart Hill, City of Edinburgh",-360281,7542001,2.9637723425699993e-12,-1.9999965568779619,City of Edinburgh,Midlothian,Edinburgh
3722,"Cakemuir Burn, Scottish Borders",-329708,7518360,3.473885435494341e-12,-1.9999962723275704,Scottish Borders,Midlothian,Heriot
3723,"Unst, Blue Mull, Shetland Islands",-108933,8561239,1.0762874422278817e-13,-1.9999993438635988,Shetland Islands,Shetland,Unst
3724,"Corsehope Rings, Mid Hill, Scottish Borders",-330569,7510127,3.5116824476020487e-12,-1.9999962521032844,Scottish Borders,Midlothian,Heriot
3725,"Queen Mary's Mount, East Lothian",-334325,7541533,3.2446044943052564e-12,-1.9999963974428558,East Lothian,Midlothian,Inveresk
3726,"Fordel Mains, Midlothian",-334384,7535862,3.2982009640027266e-12,-1.9999963678100467,Midlothian,Midlothian,Newbattle
3727,"East Hill, Hastings, East Sussex",66816,6596329,1.6759797993386874e-13,-1.9999991812253548,East Sussex,Sussex,Hastings
3728,"Ditchling Beacon, East Sussex",-11993,6603844,3.4395381407772857e-13,-1.9999988270484852,East Sussex,Sussex,Ditchling
3729,"Ranscombe Camp, East Sussex",4668,6597276,2.966589430507098e-13,-1.9999989106718712,East Sussex,Sussex,South Malling
3730,"Mount Caburn Camp, East Sussex (The Caburn)",5674,6596871,2.938332951221861e-13,-1.9999989158721567,East Sussex,Sussex,Glynde
3731,"Seaford Head Camp, East Sussex (Seaford Camp; Burdyck Hill, Seaford Head)",13174,6579088,2.450482360277431e-13,-1.9999990099530596,East Sussex,Sussex,Seaford
3732,"Castle Hill, Newhaven, East Sussex (Miching Camp)",5622,6582818,2.659943273966392e-13,-1.9999989685072421,East Sussex,Sussex,Newhaven
3733,"High Rocks, Kent",25558,6642938,3.2671352197403316e-13,-1.99999885682281,Kent,Kent,Tunbridge Wells
3734,"Garden Hill, Hartfield, East Sussex",6652,6633401,3.603707030450723e-13,-1.9999987993823205,East Sussex,Sussex,Hartfield
3736,"Saxonbury Hill Camp, East Sussex",27915,6634437,3.0807362789630995e-13,-1.9999988899123857,East Sussex,Sussex,Rotherfield
3739,"Torberry, West Sussex",-99318,6617202,5.989074114259506e-13,-1.99999845221783,West Sussex,Sussex,Harting
3740,"Green Hill, West Sussex",-82645,6631496,5.856701356042938e-13,-1.999998469418234,West Sussex,Sussex,Linch
3741,"Devils Dyke, Poynings, West Sussex (Devil's Dike Camp; Poor Man's Walls)",-23434,6601066,3.605188636907168e-13,-1.9999987991355386,West Sussex,Sussex,Poynings
3742,"Philpots Camp, West Sussex",-8317,6634282,3.9864194993338517e-13,-1.9999987372380272,West Sussex,Sussex,West Hoathly
3743,"Thundersbarrow Hill, West Sussex",-28364,6596922,3.60273719513429e-13,-1.9999987995438875,West Sussex,Sussex,Upper Beeding
3744,"Piper's Copse Camp, West Sussex",-67406,6631350,5.392680002793421e-13,-1.9999985313026176,West Sussex,Sussex,Northchapel
3745,"The Trundle, West Sussex",-83940,6602290,5.0288994114836e-13,-1.9999985817053323,West Sussex,Sussex,Singleton
3746,"Hammer Wood, West Sussex (Hammer Wood Camp)",-88512,6623008,5.803957858093851e-13,-1.9999984763257752,West Sussex,Sussex,Stedham with Iping
3747,"Goosehill Camp, West Sussex",-91434,6604928,5.336697737293274e-13,-1.999998538945896,West Sussex,Sussex,West Dean
3748,"Chanctonbury Ring, West Sussex",-42462,6603067,4.0400908005251817e-13,-1.9999987287658278,West Sussex,Sussex,Washington
3749,"Cissbury Ring, West Sussex (Cissbury Camp)",-42657,6596650,3.877481460699198e-13,-1.9999987546114726,West Sussex,Sussex,Findon
3750,"Belle Tout, East Sussex",23342,6575377,2.1997293754701487e-13,-1.9999990619745471,East Sussex,Sussex,East Dean and Friston
3751,"Hollingbury Castle, East Sussex (Hollingbury Camp; Hollingbury)",-13694,6595736,3.2937400508539566e-13,-1.9999988521777052,East Sussex,Sussex,Brighton
3752,"Lawfield, Midlothian (Lawfield, Limekiln Wood)",-336397,7534289,3.2943942288898722e-12,-1.9999963699067622,Midlothian,Midlothian,Newbattle
3753,"Lawfield, Midlothian (Lawfield Wood; Lawfield Cottages)",-337129,7534495,3.285870671793568e-12,-1.9999963746058578,Midlothian,Midlothian,Newbattle
3754,"Elginhaugh Bridge, Midlothian",-343073,7537162,3.204477596510621e-12,-1.9999964197890585,Midlothian,Midlothian,Dalkeith
3755,"Newbattle, Campwood, Midlothian (Camp Wood Hill)",-336734,7531221,3.3174529709295765e-12,-1.9999963572247004,Midlothian,Midlothian,Newbattle
3756,"Play Hill, Crichton, Midlothian (Crichton Village)",-332329,7527899,3.383782235562113e-12,-1.999996320988048,Midlothian,Midlothian,Crichton
3757,"Borthwick Mains, Midlothian (Loquhariot)",-335348,7525236,3.3771175487817365e-12,-1.999996324612919,Midlothian,Midlothian,Borthwick
3758,"Woolmet, Midlothian (Cauldcoats)",-346480,7542814,3.11723825142335e-12,-1.999996468859532,Midlothian,Midlothian,Newton
3759,"Torquhan, Scottish Borders",-319659,7502934,3.624158318833477e-12,-1.9999961925555454,Scottish Borders,Midlothian,Stow
3760,"Craigend, Scottish Borders",-319523,7499207,3.6359840906354915e-12,-1.9999961863486837,Scottish Borders,Midlothian,Stow
3761,"Watherston Hill, Scottish Borders",-322793,7501367,3.6075395097843236e-12,-1.9999962012952155,Scottish Borders,Midlothian,Stow
3762,"Nether Brotherstone, Scottish Borders (Brotherstone Hill)",-324134,7515852,3.5328546497982617e-12,-1.9999962408220846,Scottish Borders,Midlothian,Fala And Soutra
3763,"Heriot Station, Scottish Borders (Hangingshaw Hill)",-328154,7515139,3.506041329582781e-12,-1.999996255114779,Scottish Borders,Midlothian,Heriot
3764,"Halltree Rings, Scottish Borders (Chapel Hill)",-329150,7510111,3.5239525311773165e-12,-1.999996245561277,Scottish Borders,Midlothian,Stow
3765,"Hodge Cairn, Scottish Borders (Brockhouse; Hodge Cairn, Shank Wood, Brockhouse Burn)",-325858,7509303,3.554427335388611e-12,-1.9999962293622102,Scottish Borders,Midlothian,Stow
3766,"Stagebank, Scottish Borders",-326930,7512577,3.5299046621029913e-12,-1.999996242391898,Scottish Borders,Midlothian,Heriot
3767,"Longfaugh, Midlothian",-328806,7527699,3.4143729066521883e-12,-1.9999963043956344,Midlothian,Midlothian,Crichton
3768,"Cakemuir Burn, Midlothian (Saughland)",-324785,7526114,3.4570491438873974e-12,-1.999996281371681,Midlothian,Midlothian,Crichton
3769,"Elphinstone, East Lothian",-330440,7542260,3.268135578766987e-12,-1.9999963844029103,East Lothian,East Lothian,Tranent
3770,"West Mains, East Lothian (Falside)",-334091,7543663,3.2249964420227983e-12,-1.999996408344982,East Lothian,East Lothian,Tranent
3771,"Bigbury Camp, Kent (Bigberry Camp)",115070,6670625,1.3555835688263582e-13,-1.9999992636349904,Kent,Kent,Harbledown and Rough Common
3772,"Squerryes Park Camp, Kent",7347,6665875,4.094884712724134e-13,-1.9999987201742755,Kent,Kent,Westerham
3773,"Castle Hill, Fort I, Kent (Castle Hill Camp; Capel Castle Hill)",33303,6651751,3.1756673750719473e-13,-1.9999988729387994,Kent,Kent,Capel
3774,"Oldbury Camp, Kent",29679,6671658,3.515626647821015e-13,-1.9999988141455995,Kent,Kent,Ightham
3775,"Dover Castle, Kent",147337,6644003,7.795189379821824e-14,-1.9999994416026727,Kent,Kent,Dover
3776,"East Mains, East Lothian",-314927,7540390,3.3797402913361115e-12,-1.9999963231860034,East Lothian,East Lothian,Saltoun
3777,"Preston Toll, East Lothian",-327442,7534521,3.3659147129578538e-12,-1.9999963307141224,East Lothian,East Lothian,Ormiston
3778,"Wester Pencaitland, East Lothian",-323175,7539860,3.3425351069510568e-12,-1.9999963434797379,East Lothian,East Lothian,Pencaitland
3779,"The Murrays, East Lothian",-327976,7535800,3.3500913958045685e-12,-1.9999963393490219,East Lothian,East Lothian,Ormiston
3780,"Stobshiel, East Lothian",-312121,7531546,3.4803649357206597e-12,-1.9999962688527577,East Lothian,East Lothian,Humbie
3781,"Leaston, East Lothian",-314685,7531186,3.4728101714808567e-12,-1.9999962729045242,East Lothian,East Lothian,Humbie
3782,"Milton Mill, East Lothian",-319597,7536905,3.393232348106365e-12,-1.99999631585432,East Lothian,East Lothian,Ormiston
3783,"Dodridge Law, East Lothian",-325851,7531410,3.4053662007279843e-12,-1.9999963092731334,East Lothian,East Lothian,Ormiston
3784,"Costerton, East Lothian",-321466,7530393,3.44342570652094e-12,-1.9999962887060443,East Lothian,East Lothian,Humbie
3785,"Haugh Wood, East Lothian",-322463,7529352,3.446151301936619e-12,-1.9999962872375234,East Lothian,East Lothian,Humbie
3786,"Mungoswells, East Lothian",-312744,7557518,3.1804385175953236e-12,-1.9999964332432,East Lothian,East Lothian,Aberlady
3787,"Redhouse Dean, East Lothian (Spittal)",-317893,7553901,3.2091471396554694e-12,-1.9999964171814784,East Lothian,East Lothian,Aberlady
3788,"Seton Mains, East Lothian",-325351,7552030,3.194143909686741e-12,-1.9999964255663891,East Lothian,East Lothian,Tranent
3789,"Winklebury Camp, Hampshire (Winklebury)",-124894,6669531,8.431666112238252e-13,-1.999998163517916,Hampshire,Hampshire and Isle of Wight,Basingstoke and Deane
3790,"Bullsdown Camp, Hampshire (Bulls Down Camp)",-115637,6678188,8.196262488722882e-13,-1.9999981893357586,Hampshire,Hampshire and Isle of Wight,Bramley
3791,"Beacon Hill, Burghclere, Hampshire",-149679,6676768,9.674380286659516e-13,-1.9999980328314473,Hampshire,Hampshire and Isle of Wight,Burghclere
3792,"Bowry Walls, Kingsclere, Hampshire (The Bowry Walls)",-138792,6675865,9.171083735437778e-13,-1.9999980846844922,Hampshire,Hampshire and Isle of Wight,Kingsclere
3793,"Ladle Hill, Hampshire",-146329,6676067,9.512030569902717e-13,-1.9999980494072112,Hampshire,Hampshire and Isle of Wight,Basingstoke and Deane
3794,"The Frith, Hampshire",-122573,6685807,8.616448845350329e-13,-1.9999981435034235,Hampshire,Hampshire and Isle of Wight,Mortimer West End
3795,"Butser Hill, Hampshire",-109375,6617356,6.353285187666342e-13,-1.9999984058500462,Hampshire,Sussex,Buriton
3796,"Dicketts Plantation, Hampshire (Holybourne Down)",-107603,6654200,7.35828807962693e-13,-1.9999982843907111,Hampshire,Hampshire and Isle of Wight,Froyle
3797,"St John's Hill, Worldham, Hampshire (King John's Hill)",-102568,6644937,6.923960333924049e-13,-1.999998335793242,Hampshire,Hampshire and Isle of Wight,Worldham
3798,"Hamble Common, Hampshire",-146555,6595107,6.906820897052655e-13,-1.9999983378542907,Hampshire,Hampshire and Isle of Wight,Hamble-Le-Rice
3799,"Hickley Wood, Hampshire",-147644,6607446,7.459439710668308e-13,-1.9999982726390406,Hampshire,Hampshire and Isle of Wight,West End
3800,"Cockshot Camp, County Durham (Howbury)",-201307,7270515,6.2175699856787e-13,-1.9999984229686134,County Durham,County Durham,Wyclifffe with Thorpe
3801,"Tourner Bury, Hampshire (Tunorbury; Tournorbury)",-107257,6584871,5.143559582022895e-13,-1.9999985656277217,Hampshire,Hampshire and Isle of Wight,Havant
3802,"Castle Hill, Burley, Hampshire (Castle Camp, Castle-Top)",-191383,6592071,8.207868325892848e-13,-1.9999981880542694,Hampshire,Hampshire and Isle of Wight,Burley
3803,"Damerham Knoll Camp, Hampshire (Damerham Camp; Knoll Camp; Rockbourne Camp; Rockbourne Knoll Camp)",-207084,6615290,9.74084383619005e-13,-1.9999980260857328,Hampshire,Hampshire and Isle of Wight,Damerham
3804,"Ashurst Lodge, Hampshire",-169664,6599254,7.901522913764675e-13,-1.9999982221897836,Hampshire,Hampshire and Isle of Wight,Denny Lodge
3805,"Castle Piece, Roe Wood, Hampshire (Roe Wood Inclosure)",-191302,6600003,8.598622823819949e-13,-1.9999981454248115,Hampshire,Hampshire and Isle of Wight,"Ellingham, Harbridge and Ibsley"
3806,"Frankenbury, Hampshire (Frankenbury Hillfort; Godmanes Cap)",-196289,6610003,9.214541666390923e-13,-1.9999980801519157,Hampshire,Hampshire and Isle of Wight,Fordingbridge
3807,"Gorley Hill, Hampshire",-196593,6604112,8.940709686132057e-13,-1.9999981088934788,Hampshire,Hampshire and Isle of Wight,Hyde
3808,"Ampress Camp, Hampshire (Ampress Hole)",-172275,6580999,7.121486801485495e-13,-1.9999983122219576,Hampshire,Hampshire and Isle of Wight,Lymington and Pennington
3809,"Buckland Rings, Hampshire",-173067,6580687,7.129751696601886e-13,-1.9999983112428599,Hampshire,Hampshire and Isle of Wight,Lymington and Pennington
3810,"Malwood Castle, Hampshire",-178905,6605037,8.468422518176767e-13,-1.9999981595193543,Hampshire,Hampshire and Isle of Wight,Minstead
3811,"Tatchbury Mount, Hampshire (Tatchbury; Tatchbury Hillfort)",-170506,6608720,8.353339009661182e-13,-1.9999981720679434,Hampshire,Hampshire and Isle of Wight,Netley Marsh
3812,"Whitsbury Castle Ditches, Hampshire (Whitsbury Camp; Castle Ditches)",-202498,6617108,9.710320775975026e-13,-1.9999980291808022,Hampshire,Hampshire and Isle of Wight,Whitsbury
3813,"Ashley Wood Camp, Hampshire",-160196,6633509,8.950403307744745e-13,-1.9999981078685767,Hampshire,Hampshire and Isle of Wight,Ashley
3814,"Tidbury Ring, Hampshire",-149084,6653832,9.12191787728019e-13,-1.999998089825361,Hampshire,Hampshire and Isle of Wight,Bullington
3815,"Chilworth Ring, Hampshire",-157264,6612612,8.036141717481904e-13,-1.9999982071094047,Hampshire,Hampshire and Isle of Wight,Chilworth
3816,"Holbury, Hampshire",-177537,6629291,9.453737663166331e-13,-1.9999980553933392,Hampshire,Hampshire and Isle of Wight,East Tytherley
3817,"Woolbury Ring, Hampshire (Woolbury Ring Camp)",-162169,6641812,9.313149474420837e-13,-1.9999980699067925,Hampshire,Hampshire and Isle of Wight,Little Somborne
3819,"Riggonhead, East Lothian",-327153,7549958,3.2072344633886432e-12,-1.9999964182493313,East Lothian,East Lothian,Tranent
3820,"Kilspindie Golf Course, East Lothian (Roond Point)",-321062,7560820,3.1062274921620282e-12,-1.9999964751014243,East Lothian,East Lothian,Aberlady
3821,"North Foreland Lighthouse, Kent",160602,6687534,7.365698725935451e-14,-1.9999994572035842,Kent,Kent,Broadstairs and St Peters
3822,"Capital House, Margate, Kent",154408,6690615,8.174808214980107e-14,-1.9999994281675695,Kent,Kent,Margate
3823,"Homestall Wood, Kent",115292,6672762,1.3610163821630192e-13,-1.9999992621608895,Kent,Kent,Harbledown and Rough Common
3824,"Black Castle, Newlands, East Lothian (Black Castle Woods)",-297560,7535946,3.4644337797129457e-12,-1.9999962774021007,East Lothian,East Lothian,Garvald And Bara
3825,"Lockerly Camp, Hampshire (Lockerley Camp)",-174486,6626902,9.250977744325384e-13,-1.9999980763599354,Hampshire,Hampshire and Isle of Wight,Lockerley
3826,"Oid Pound Camp, Hampshire (Old Pound; The Old Pound; Old Pound Copse)",-159653,6656684,9.65342842234217e-13,-1.9999980349627564,Hampshire,Hampshire and Isle of Wight,Longparish
3827,"Ashleys Copse, Hampshire",-181321,6641150,1.002752898895563e-12,-1.9999979972489932,Hampshire,Hampshire and Isle of Wight,Winterslow
3828,"Danebury Hill Camp, Hampshire (Danebury; Dunbury)",-171402,6645511,9.801943603039183e-13,-1.999998019904689,Hampshire,Hampshire and Isle of Wight,Nether Wallop
3829,"Toothill Camp, Hampshire (Toot Hill Camp; Telegraph Wood)",-162316,6615273,8.335208239236561e-13,-1.9999981740527675,Hampshire,Hampshire and Isle of Wight,Nursling and Rownhams
3830,"The Walls, Nursling Rownhams, Hampshire (The Wall)",-165867,6610722,8.275630615404707e-13,-1.999998180590138,Hampshire,Hampshire and Isle of Wight,Nursling and Rownhams
3831,"Quarley Hill Camp, Hampshire",-180989,6653147,1.0406976234752255e-12,-1.9999979597082331,Hampshire,Hampshire and Isle of Wight,Quarley
3833,"Balksbury Camp, Hampshire (Bagsbury, Rooksbury, Bakereresbury)",-166792,6656592,9.948970832900583e-13,-1.9999980051094433,Hampshire,Hampshire and Isle of Wight,Andover
3834,"Dunwood Camp, Hampshire (Dunwood)",-173133,6622358,9.021179056484923e-13,-1.9999981004022471,Hampshire,Hampshire and Isle of Wight,Sherfield English
3835,"Bevisbury, Hampshire (Berisbury)",-170758,6671953,1.0488822911383555e-12,-1.9999979517009094,Hampshire,Hampshire and Isle of Wight,Tangley
3836,"Bury Hill, Upper Clatford, Hampshire",-167726,6655033,9.943671773272136e-13,-1.9999980056407773,Hampshire,Hampshire and Isle of Wight,Upper Clatford
3837,"Old Winchester Hill, Hampshire (Old Winchester Camp)",-121146,6617887,6.817326028916487e-13,-1.9999983486579969,Hampshire,Hampshire and Isle of Wight,Corhampton and Meonstoke
3838,"Merdon Castle, Hampshire",-155986,6627647,8.570185008651621e-13,-1.9999981484941254,Hampshire,Hampshire and Isle of Wight,Hursley
3840,"Norsebury Ring, Hampshire (Norsebury Ring Camp)",-144680,6649278,8.803515966565815e-13,-1.9999981234589301,Hampshire,Hampshire and Isle of Wight,Micheldever
3841,"Oliver's Battery, Hampshire (Oliver's Battery Camp)",-129855,6642928,7.980192408604824e-13,-1.9999982133615466,Hampshire,Hampshire and Isle of Wight,Itchen Stoke and Ovington
3842,"Venta Belgarum, Hampshire (Orams Arbour; Winchester Roman Town)",-146052,6631874,8.31362352223709e-13,-1.9999981764185215,Hampshire,Hampshire and Isle of Wight,Winchester
3843,"St Catherine's Hill, Winchester, Hampshire",-145935,6629406,8.223328312587244e-13,-1.999998186348621,Hampshire,Hampshire and Isle of Wight,Winchester
3845,"Lower Exbury Farm, Hampshire (Exbury)",-156594,6583611,6.749697834308067e-13,-1.9999983568691064,Hampshire,Hampshire and Isle of Wight,Exbury and Lepe
3847,"Green Castle, East Lothian (Newlands Burn)",-297231,7535075,3.473690225338265e-12,-1.9999962724323077,East Lothian,East Lothian,Garvald And Bara
