fig_no,file_name,title
113,hillforts_primer_part05-113-topo.png,Density   Ramparts (4) 
114,hillforts_primer_part05-114-topo.png,Enclosing Max Ramparts (4+)   Northeast
115,hillforts_primer_part05-115-topo.png,Enclosing Max Ramparts (5+ Outliers)
116,hillforts_primer_part05-116-topo.png,Enclosing Max Ramparts: Regional Boxplots
117,hillforts_primer_part05-117-topo.png,Enclosing Max Ramparts by Region
118,hillforts_primer_part05-118-topo.png,Rampart Density
119,hillforts_primer_part05-119-topo.png,Enclosing Ditches Number 
120,hillforts_primer_part05-120-topo.png,Enclosing Ditches Number Range
121,hillforts_primer_part05-121-topo.png,Enclosing Ditches Number clip 
122,hillforts_primer_part05-122-topo.png,Enclosing Ditches Number (Not recorded)
123,hillforts_primer_part05-123-topo.png,Enclosing Ditches Number (0)
124,hillforts_primer_part05-124-topo.png,Density   Ditches (0) 
125,hillforts_primer_part05-125-topo.png,Enclosing Ditches Number (1)
126,hillforts_primer_part05-126-topo.png,Density   Ditches (1) 
127,hillforts_primer_part05-127-topo.png,Enclosing Ditches Number (2)
128,hillforts_primer_part05-128-topo.png,Density   Ditches (2) 
129,hillforts_primer_part05-129-topo.png,Enclosing Ditches Number (3)
130,hillforts_primer_part05-130-topo.png,Density   Ditches (3) 
131,hillforts_primer_part05-131-topo.png,Enclosing Ditches Number (4)
132,hillforts_primer_part05-132-topo.png,Enclosing Ditches Number (4+)   Northeast
133,hillforts_primer_part05-133-topo.png,Enclosing Ditches Number (5+ Outliers)
134,hillforts_primer_part05-134-topo.png,Enclosing Ditches Number: Regional Boxplots
135,hillforts_primer_part05-135-topo.png,Enclosing Ditches Region
136,hillforts_primer_part05-136-topo.png,Ditch Density
137,hillforts_primer_part05-137-topo.png,Enclosing NE Quadrant (Not Recorded)
138,hillforts_primer_part05-138-topo.png,Enclosing SE Quadrant (Not Recorded)
139,hillforts_primer_part05-139-topo.png,Enclosing SW Quadrant (Not Recorded)
140,hillforts_primer_part05-140-topo.png,Enclosing NW Quadrant (Not Recorded)
141,hillforts_primer_part05-141-topo.png,Enclosing NE Quadrant (0)
142,hillforts_primer_part05-142-topo.png,Density   Enclosing NE Quadrant (0) 
143,hillforts_primer_part05-143-topo.png,Enclosing SE Quadrant (0)
144,hillforts_primer_part05-144-topo.png,Density   Enclosing SE Quadrant (0) 
145,hillforts_primer_part05-145-topo.png,Enclosing SW Quadrant (0)
146,hillforts_primer_part05-146-topo.png,Density   Enclosing SW Quadrant (0) 
147,hillforts_primer_part05-147-topo.png,Enclosing NW Quadrant (0)
148,hillforts_primer_part05-148-topo.png,Density   Enclosing NW Quadrant (0) 
149,hillforts_primer_part05-149-topo.png,Enclosing NE Quadrant (1)
150,hillforts_primer_part05-150-topo.png,Density   Enclosing NE Quadrant (1) 
151,hillforts_primer_part05-151-topo.png,Enclosing SE Quadrant (1)
152,hillforts_primer_part05-152-topo.png,Density   Enclosing SE Quadrant (1) 
153,hillforts_primer_part05-153-topo.png,Enclosing SW Quadrant (1)
154,hillforts_primer_part05-154-topo.png,Density   Enclosing SW Quadrant (1) 
155,hillforts_primer_part05-155-topo.png,Enclosing NW Quadrant (1)
